[229, 'incorrect_active_threads', '00000001', 1710, 'fetch.current_mask_out']
[9175, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9175, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9176, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9176, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9177, 'incorrect_active_warp', '1e', 154830, 'fetch.warp_id_out']
[9181, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9181, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9190, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9190, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9202, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9202, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9203, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9203, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9204, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9204, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9205, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9205, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9248, 'incorrect_active_threads', 'ffffffff', 154830, 'fetch.current_mask_out']
[9248, 'incorrect_active_warp', '1f', 154830, 'fetch.warp_id_out']
[9302, 'incorrect_active_warp', '1f', 154836, 'fetch.warp_id_out']
[9324, 'incorrect_active_warp', '1f', 154866, 'fetch.warp_id_out']
[9356, 'incorrect_active_warp', '01', 157356, 'fetch.warp_id_out']
[9357, 'incorrect_active_warp', '01', 157356, 'fetch.warp_id_out']
[9358, 'incorrect_active_warp', '02', 157356, 'fetch.warp_id_out']
[9359, 'incorrect_active_warp', '02', 157356, 'fetch.warp_id_out']
[9360, 'incorrect_active_warp', '04', 157356, 'fetch.warp_id_out']
[9361, 'incorrect_active_warp', '08', 157356, 'fetch.warp_id_out']
[9362, 'incorrect_active_warp', '10', 157356, 'fetch.warp_id_out']
[9368, 'incorrect_active_warp', '1f', 157356, 'fetch.warp_id_out']
[9378, 'incorrect_active_warp', '01', 157366, 'fetch.warp_id_out']
[9379, 'incorrect_active_warp', '02', 157366, 'fetch.warp_id_out']
[9380, 'incorrect_active_warp', '04', 157366, 'fetch.warp_id_out']
[9381, 'incorrect_active_warp', '08', 157366, 'fetch.warp_id_out']
[9382, 'incorrect_active_warp', '10', 157366, 'fetch.warp_id_out']
[9387, 'incorrect_active_warp', '01', 157376, 'fetch.warp_id_out']
[9389, 'incorrect_active_warp', '02', 159916, 'fetch.warp_id_out']
[9391, 'incorrect_active_warp', '04', 164996, 'fetch.warp_id_out']
[9393, 'incorrect_active_warp', '08', 175156, 'fetch.warp_id_out']
[9395, 'incorrect_active_warp', '10', 195476, 'fetch.warp_id_out']
[9955, 'incorrect_active_threads', '00000008', 236110, 'fetch.current_mask_out']
[9956, 'incorrect_active_threads', '00000008', 236110, 'fetch.current_mask_out']
[9957, 'incorrect_active_threads', '00000008', 236110, 'fetch.current_mask_out']
[9958, 'incorrect_active_threads', '00000004', 236110, 'fetch.current_mask_out']
[9959, 'incorrect_active_threads', '00000004', 236110, 'fetch.current_mask_out']
[9960, 'incorrect_active_threads', '00000004', 236110, 'fetch.current_mask_out']
[9961, 'incorrect_active_threads', '00000002', 236110, 'fetch.current_mask_out']
[9962, 'incorrect_active_threads', '00000002', 236110, 'fetch.current_mask_out']
[9963, 'incorrect_active_threads', '00000001', 236110, 'fetch.current_mask_out']
[9964, 'incorrect_active_threads', '00000001', 236110, 'fetch.current_mask_out']
[9965, 'incorrect_active_threads', '00000001', 236110, 'fetch.current_mask_out']
[9966, 'incorrect_active_threads', '00000080', 236110, 'fetch.current_mask_out']
[9967, 'incorrect_active_threads', '00000080', 236110, 'fetch.current_mask_out']
[9968, 'incorrect_active_threads', '00000080', 236110, 'fetch.current_mask_out']
[9969, 'incorrect_active_threads', '00000040', 236110, 'fetch.current_mask_out']
[9970, 'incorrect_active_threads', '00000040', 236110, 'fetch.current_mask_out']
[9971, 'incorrect_active_threads', '00000020', 236110, 'fetch.current_mask_out']
[9972, 'incorrect_active_threads', '00000020', 236110, 'fetch.current_mask_out']
[9973, 'incorrect_active_threads', '00000020', 236110, 'fetch.current_mask_out']
[9974, 'incorrect_active_threads', '00000010', 236110, 'fetch.current_mask_out']
[9975, 'incorrect_active_threads', '00000010', 236110, 'fetch.current_mask_out']
[9976, 'incorrect_active_threads', '00000010', 236110, 'fetch.current_mask_out']
[9977, 'incorrect_active_threads', '00000800', 236110, 'fetch.current_mask_out']
[9978, 'incorrect_active_threads', '00000800', 236110, 'fetch.current_mask_out']
[9979, 'incorrect_active_threads', '00000800', 236110, 'fetch.current_mask_out']
[9980, 'incorrect_active_threads', '00000400', 236110, 'fetch.current_mask_out']
[9981, 'incorrect_active_threads', '00000400', 236110, 'fetch.current_mask_out']
[9982, 'incorrect_active_threads', '00000400', 236110, 'fetch.current_mask_out']
[9983, 'incorrect_active_threads', '00000200', 236110, 'fetch.current_mask_out']
[9984, 'incorrect_active_threads', '00000200', 236110, 'fetch.current_mask_out']
[9985, 'incorrect_active_threads', '00000200', 236110, 'fetch.current_mask_out']
[9986, 'incorrect_active_threads', '00000100', 236110, 'fetch.current_mask_out']
[9987, 'incorrect_active_threads', '00000100', 236110, 'fetch.current_mask_out']
[9988, 'incorrect_active_threads', '00008000', 236110, 'fetch.current_mask_out']
[9989, 'incorrect_active_threads', '00008000', 236110, 'fetch.current_mask_out']
[9990, 'incorrect_active_threads', '00004000', 236110, 'fetch.current_mask_out']
[9991, 'incorrect_active_threads', '00004000', 236110, 'fetch.current_mask_out']
[9992, 'incorrect_active_threads', '00004000', 236110, 'fetch.current_mask_out']
[9993, 'incorrect_active_threads', '00002000', 236110, 'fetch.current_mask_out']
[9994, 'incorrect_active_threads', '00002000', 236110, 'fetch.current_mask_out']
[9995, 'incorrect_active_threads', '00002000', 236110, 'fetch.current_mask_out']
[9996, 'incorrect_active_threads', '00001000', 236110, 'fetch.current_mask_out']
[9997, 'incorrect_active_threads', '00001000', 236110, 'fetch.current_mask_out']
[9998, 'incorrect_active_threads', '00001000', 236110, 'fetch.current_mask_out']
[9999, 'incorrect_active_threads', '00080000', 236110, 'fetch.current_mask_out']
[10000, 'incorrect_active_threads', '00080000', 236110, 'fetch.current_mask_out']
[10001, 'incorrect_active_threads', '00040000', 236110, 'fetch.current_mask_out']
[10002, 'incorrect_active_threads', '00040000', 236110, 'fetch.current_mask_out']
[10003, 'incorrect_active_threads', '00040000', 236110, 'fetch.current_mask_out']
[10004, 'incorrect_active_threads', '00020000', 236110, 'fetch.current_mask_out']
[10005, 'incorrect_active_threads', '00020000', 236110, 'fetch.current_mask_out']
[10006, 'incorrect_active_threads', '00020000', 236110, 'fetch.current_mask_out']
[10007, 'incorrect_active_threads', '00010000', 236110, 'fetch.current_mask_out']
[10008, 'incorrect_active_threads', '00010000', 236110, 'fetch.current_mask_out']
[10009, 'incorrect_active_threads', '00800000', 236110, 'fetch.current_mask_out']
[10010, 'incorrect_active_threads', '00800000', 236110, 'fetch.current_mask_out']
[10011, 'incorrect_active_threads', '00800000', 236110, 'fetch.current_mask_out']
[10012, 'incorrect_active_threads', '00400000', 236110, 'fetch.current_mask_out']
[10013, 'incorrect_active_threads', '00400000', 236110, 'fetch.current_mask_out']
[10014, 'incorrect_active_threads', '00200000', 236110, 'fetch.current_mask_out']
[10015, 'incorrect_active_threads', '00200000', 236110, 'fetch.current_mask_out']
[10016, 'incorrect_active_threads', '00200000', 236110, 'fetch.current_mask_out']
[10017, 'incorrect_active_threads', '00100000', 236110, 'fetch.current_mask_out']
[10018, 'incorrect_active_threads', '00100000', 236110, 'fetch.current_mask_out']
[10019, 'incorrect_active_threads', '00100000', 236110, 'fetch.current_mask_out']
[10020, 'incorrect_active_threads', '08000000', 236110, 'fetch.current_mask_out']
[10021, 'incorrect_active_threads', '08000000', 236110, 'fetch.current_mask_out']
[10022, 'incorrect_active_threads', '04000000', 236110, 'fetch.current_mask_out']
[10023, 'incorrect_active_threads', '04000000', 236110, 'fetch.current_mask_out']
[10024, 'incorrect_active_threads', '04000000', 236110, 'fetch.current_mask_out']
[10025, 'incorrect_active_threads', '02000000', 236110, 'fetch.current_mask_out']
[10026, 'incorrect_active_threads', '02000000', 236110, 'fetch.current_mask_out']
[10027, 'incorrect_active_threads', '02000000', 236110, 'fetch.current_mask_out']
[10028, 'incorrect_active_threads', '01000000', 236110, 'fetch.current_mask_out']
[10029, 'incorrect_active_threads', '01000000', 236110, 'fetch.current_mask_out']
[10030, 'incorrect_active_threads', '01000000', 236110, 'fetch.current_mask_out']
[10031, 'incorrect_active_threads', '80000000', 236110, 'fetch.current_mask_out']
[10032, 'incorrect_active_threads', '80000000', 236110, 'fetch.current_mask_out']
[10033, 'incorrect_active_threads', '80000000', 236110, 'fetch.current_mask_out']
[10034, 'incorrect_active_threads', '40000000', 236110, 'fetch.current_mask_out']
[10035, 'incorrect_active_threads', '40000000', 236110, 'fetch.current_mask_out']
[10036, 'incorrect_active_threads', '40000000', 236110, 'fetch.current_mask_out']
[10037, 'incorrect_active_threads', '20000000', 236110, 'fetch.current_mask_out']
[10038, 'incorrect_active_threads', '20000000', 236110, 'fetch.current_mask_out']
[10039, 'incorrect_active_threads', '20000000', 236110, 'fetch.current_mask_out']
[10040, 'incorrect_active_threads', '10000000', 236110, 'fetch.current_mask_out']
[10041, 'incorrect_active_threads', '10000000', 236110, 'fetch.current_mask_out']
[10042, 'incorrect_active_threads', '10000000', 236110, 'fetch.current_mask_out']
[10135, 'incorrect_active_CTA(block)', '1', 236110, 'fetch.cta_id_out']
[10136, 'incorrect_active_CTA(block)', '1', 236110, 'fetch.cta_id_out']
[10137, 'incorrect_active_CTA(block)', '2', 236110, 'fetch.cta_id_out']
[10138, 'incorrect_active_CTA(block)', '2', 236110, 'fetch.cta_id_out']
[10139, 'incorrect_active_CTA(block)', '4', 236110, 'fetch.cta_id_out']
[10140, 'incorrect_active_CTA(block)', '8', 236110, 'fetch.cta_id_out']
[10141, 'incorrect_active_CTA(block)', '8', 236110, 'fetch.cta_id_out']
[10142, 'incorrect_active_line', '1', 236110, 'fetch.warp_lane_id_out']
[10143, 'incorrect_active_line', '1', 236110, 'fetch.warp_lane_id_out']
[10144, 'incorrect_active_line', '2', 236110, 'fetch.warp_lane_id_out']
[10145, 'incorrect_active_line', '2', 236110, 'fetch.warp_lane_id_out']
[10146, 'incorrect_active_threads', 'd088c1ce', 236110, 'fetch.current_mask_out']
[10146, 'incorrect_active_warp', '0a', 236110, 'fetch.warp_id_out']
[10147, 'incorrect_active_warp', '08', 236110, 'fetch.warp_id_out']
[10148, 'incorrect_active_warp', '08', 236110, 'fetch.warp_id_out']
[10149, 'incorrect_active_threads', '01360820', 236110, 'fetch.current_mask_out']
[10149, 'incorrect_active_warp', '05', 236110, 'fetch.warp_id_out']
[10150, 'incorrect_active_warp', '04', 236110, 'fetch.warp_id_out']
[10151, 'incorrect_active_warp', '04', 236110, 'fetch.warp_id_out']
[10152, 'incorrect_active_warp', '04', 236110, 'fetch.warp_id_out']
[10153, 'incorrect_active_warp', '02', 236110, 'fetch.warp_id_out']
[10154, 'incorrect_active_warp', '02', 236110, 'fetch.warp_id_out']
[10155, 'incorrect_active_warp', '02', 236110, 'fetch.warp_id_out']
[10156, 'incorrect_active_warp', '01', 236110, 'fetch.warp_id_out']
[10157, 'incorrect_active_warp', '01', 236110, 'fetch.warp_id_out']
[10158, 'incorrect_active_warp', '01', 236110, 'fetch.warp_id_out']
[10159, 'incorrect_active_warp', '10', 236110, 'fetch.warp_id_out']
[10160, 'incorrect_active_warp', '10', 236110, 'fetch.warp_id_out']
[10161, 'incorrect_active_warp', '10', 236110, 'fetch.warp_id_out']
[10162, 'incorrect_active_threads', '2e413611', 236110, 'fetch.current_mask_out']
[10162, 'incorrect_active_warp', '10', 236110, 'fetch.warp_id_out']
[10163, 'incorrect_active_threads', 'd163464e', 236110, 'fetch.current_mask_out']
[10163, 'incorrect_active_warp', '15', 236110, 'fetch.warp_id_out']
[10172, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10172, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10173, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10173, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10174, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10174, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10175, 'incorrect_active_warp', '1e', 236110, 'fetch.warp_id_out']
[10250, 'incorrect_active_threads', '2e9cb9b1', 236110, 'fetch.current_mask_out']
[10250, 'incorrect_active_warp', '0a', 236110, 'fetch.warp_id_out']
[10260, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10260, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10261, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10261, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10262, 'incorrect_active_warp', '1e', 236110, 'fetch.warp_id_out']
[10266, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10266, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10273, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10273, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10279, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10279, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10281, 'incorrect_active_threads', 'b0651098', 236110, 'fetch.current_mask_out']
[10281, 'incorrect_active_warp', '18', 236110, 'fetch.warp_id_out']
[10290, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10290, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10291, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10291, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10292, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10292, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10293, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10293, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10334, 'incorrect_active_threads', 'ffffffff', 236110, 'fetch.current_mask_out']
[10334, 'incorrect_active_warp', '1f', 236110, 'fetch.warp_id_out']
[10386, 'incorrect_active_warp', '1f', 236116, 'fetch.warp_id_out']
[10403, 'incorrect_active_warp', '1f', 236136, 'fetch.warp_id_out']
[10505, 'incorrect_active_warp', '01', 238636, 'fetch.warp_id_out']
[10506, 'incorrect_active_warp', '01', 238636, 'fetch.warp_id_out']
[10507, 'incorrect_active_warp', '02', 238636, 'fetch.warp_id_out']
[10508, 'incorrect_active_warp', '02', 238636, 'fetch.warp_id_out']
[10509, 'incorrect_active_warp', '04', 238636, 'fetch.warp_id_out']
[10510, 'incorrect_active_warp', '08', 238636, 'fetch.warp_id_out']
[10511, 'incorrect_active_warp', '10', 238636, 'fetch.warp_id_out']
[10535, 'incorrect_active_warp', '01', 238646, 'fetch.warp_id_out']
[10536, 'incorrect_active_warp', '02', 238646, 'fetch.warp_id_out']
[10537, 'incorrect_active_warp', '04', 238646, 'fetch.warp_id_out']
[10538, 'incorrect_active_warp', '08', 238646, 'fetch.warp_id_out']
[10539, 'incorrect_active_warp', '10', 238646, 'fetch.warp_id_out']
[10542, 'incorrect_active_warp', '01', 238656, 'fetch.warp_id_out']
[10544, 'incorrect_active_warp', '02', 241196, 'fetch.warp_id_out']
[10546, 'incorrect_active_warp', '04', 241676, 'fetch.warp_id_out']
[10548, 'incorrect_active_warp', '08', 242756, 'fetch.warp_id_out']
[10550, 'incorrect_active_warp', '10', 244916, 'fetch.warp_id_out']
[11095, 'incorrect_active_threads', '00000008', 249230, 'fetch.current_mask_out']
[11096, 'incorrect_active_threads', '00000008', 249230, 'fetch.current_mask_out']
[11097, 'incorrect_active_threads', '00000008', 249230, 'fetch.current_mask_out']
[11098, 'incorrect_active_threads', '00000004', 249230, 'fetch.current_mask_out']
[11099, 'incorrect_active_threads', '00000004', 249230, 'fetch.current_mask_out']
[11100, 'incorrect_active_threads', '00000004', 249230, 'fetch.current_mask_out']
[11101, 'incorrect_active_threads', '00000002', 249230, 'fetch.current_mask_out']
[11102, 'incorrect_active_threads', '00000002', 249230, 'fetch.current_mask_out']
[11103, 'incorrect_active_threads', '00000001', 249230, 'fetch.current_mask_out']
[11104, 'incorrect_active_threads', '00000001', 249230, 'fetch.current_mask_out']
[11105, 'incorrect_active_threads', '00000001', 249230, 'fetch.current_mask_out']
[11106, 'incorrect_active_threads', '00000080', 249230, 'fetch.current_mask_out']
[11107, 'incorrect_active_threads', '00000080', 249230, 'fetch.current_mask_out']
[11108, 'incorrect_active_threads', '00000080', 249230, 'fetch.current_mask_out']
[11109, 'incorrect_active_threads', '00000040', 249230, 'fetch.current_mask_out']
[11110, 'incorrect_active_threads', '00000040', 249230, 'fetch.current_mask_out']
[11111, 'incorrect_active_threads', '00000020', 249230, 'fetch.current_mask_out']
[11112, 'incorrect_active_threads', '00000020', 249230, 'fetch.current_mask_out']
[11113, 'incorrect_active_threads', '00000020', 249230, 'fetch.current_mask_out']
[11114, 'incorrect_active_threads', '00000010', 249230, 'fetch.current_mask_out']
[11115, 'incorrect_active_threads', '00000010', 249230, 'fetch.current_mask_out']
[11116, 'incorrect_active_threads', '00000010', 249230, 'fetch.current_mask_out']
[11117, 'incorrect_active_threads', '00000800', 249230, 'fetch.current_mask_out']
[11118, 'incorrect_active_threads', '00000800', 249230, 'fetch.current_mask_out']
[11119, 'incorrect_active_threads', '00000800', 249230, 'fetch.current_mask_out']
[11120, 'incorrect_active_threads', '00000400', 249230, 'fetch.current_mask_out']
[11121, 'incorrect_active_threads', '00000400', 249230, 'fetch.current_mask_out']
[11122, 'incorrect_active_threads', '00000400', 249230, 'fetch.current_mask_out']
[11123, 'incorrect_active_threads', '00000200', 249230, 'fetch.current_mask_out']
[11124, 'incorrect_active_threads', '00000200', 249230, 'fetch.current_mask_out']
[11125, 'incorrect_active_threads', '00000200', 249230, 'fetch.current_mask_out']
[11126, 'incorrect_active_threads', '00000100', 249230, 'fetch.current_mask_out']
[11127, 'incorrect_active_threads', '00000100', 249230, 'fetch.current_mask_out']
[11128, 'incorrect_active_threads', '00008000', 249230, 'fetch.current_mask_out']
[11129, 'incorrect_active_threads', '00008000', 249230, 'fetch.current_mask_out']
[11130, 'incorrect_active_threads', '00004000', 249230, 'fetch.current_mask_out']
[11131, 'incorrect_active_threads', '00004000', 249230, 'fetch.current_mask_out']
[11132, 'incorrect_active_threads', '00004000', 249230, 'fetch.current_mask_out']
[11133, 'incorrect_active_threads', '00002000', 249230, 'fetch.current_mask_out']
[11134, 'incorrect_active_threads', '00002000', 249230, 'fetch.current_mask_out']
[11135, 'incorrect_active_threads', '00002000', 249230, 'fetch.current_mask_out']
[11136, 'incorrect_active_threads', '00001000', 249230, 'fetch.current_mask_out']
[11137, 'incorrect_active_threads', '00001000', 249230, 'fetch.current_mask_out']
[11138, 'incorrect_active_threads', '00001000', 249230, 'fetch.current_mask_out']
[11139, 'incorrect_active_threads', '00080000', 249230, 'fetch.current_mask_out']
[11140, 'incorrect_active_threads', '00080000', 249230, 'fetch.current_mask_out']
[11141, 'incorrect_active_threads', '00040000', 249230, 'fetch.current_mask_out']
[11142, 'incorrect_active_threads', '00040000', 249230, 'fetch.current_mask_out']
[11143, 'incorrect_active_threads', '00040000', 249230, 'fetch.current_mask_out']
[11144, 'incorrect_active_threads', '00020000', 249230, 'fetch.current_mask_out']
[11145, 'incorrect_active_threads', '00020000', 249230, 'fetch.current_mask_out']
[11146, 'incorrect_active_threads', '00020000', 249230, 'fetch.current_mask_out']
[11147, 'incorrect_active_threads', '00010000', 249230, 'fetch.current_mask_out']
[11148, 'incorrect_active_threads', '00010000', 249230, 'fetch.current_mask_out']
[11149, 'incorrect_active_threads', '00800000', 249230, 'fetch.current_mask_out']
[11150, 'incorrect_active_threads', '00800000', 249230, 'fetch.current_mask_out']
[11151, 'incorrect_active_threads', '00800000', 249230, 'fetch.current_mask_out']
[11152, 'incorrect_active_threads', '00400000', 249230, 'fetch.current_mask_out']
[11153, 'incorrect_active_threads', '00400000', 249230, 'fetch.current_mask_out']
[11154, 'incorrect_active_threads', '00200000', 249230, 'fetch.current_mask_out']
[11155, 'incorrect_active_threads', '00200000', 249230, 'fetch.current_mask_out']
[11156, 'incorrect_active_threads', '00200000', 249230, 'fetch.current_mask_out']
[11157, 'incorrect_active_threads', '00100000', 249230, 'fetch.current_mask_out']
[11158, 'incorrect_active_threads', '00100000', 249230, 'fetch.current_mask_out']
[11159, 'incorrect_active_threads', '00100000', 249230, 'fetch.current_mask_out']
[11160, 'incorrect_active_threads', '08000000', 249230, 'fetch.current_mask_out']
[11161, 'incorrect_active_threads', '08000000', 249230, 'fetch.current_mask_out']
[11162, 'incorrect_active_threads', '04000000', 249230, 'fetch.current_mask_out']
[11163, 'incorrect_active_threads', '04000000', 249230, 'fetch.current_mask_out']
[11164, 'incorrect_active_threads', '04000000', 249230, 'fetch.current_mask_out']
[11165, 'incorrect_active_threads', '02000000', 249230, 'fetch.current_mask_out']
[11166, 'incorrect_active_threads', '02000000', 249230, 'fetch.current_mask_out']
[11167, 'incorrect_active_threads', '02000000', 249230, 'fetch.current_mask_out']
[11168, 'incorrect_active_threads', '01000000', 249230, 'fetch.current_mask_out']
[11169, 'incorrect_active_threads', '01000000', 249230, 'fetch.current_mask_out']
[11170, 'incorrect_active_threads', '01000000', 249230, 'fetch.current_mask_out']
[11171, 'incorrect_active_threads', '80000000', 249230, 'fetch.current_mask_out']
[11172, 'incorrect_active_threads', '80000000', 249230, 'fetch.current_mask_out']
[11173, 'incorrect_active_threads', '80000000', 249230, 'fetch.current_mask_out']
[11174, 'incorrect_active_threads', '40000000', 249230, 'fetch.current_mask_out']
[11175, 'incorrect_active_threads', '40000000', 249230, 'fetch.current_mask_out']
[11176, 'incorrect_active_threads', '40000000', 249230, 'fetch.current_mask_out']
[11177, 'incorrect_active_threads', '20000000', 249230, 'fetch.current_mask_out']
[11178, 'incorrect_active_threads', '20000000', 249230, 'fetch.current_mask_out']
[11179, 'incorrect_active_threads', '20000000', 249230, 'fetch.current_mask_out']
[11180, 'incorrect_active_threads', '10000000', 249230, 'fetch.current_mask_out']
[11181, 'incorrect_active_threads', '10000000', 249230, 'fetch.current_mask_out']
[11182, 'incorrect_active_threads', '10000000', 249230, 'fetch.current_mask_out']
[11275, 'incorrect_active_CTA(block)', '1', 249230, 'fetch.cta_id_out']
[11276, 'incorrect_active_CTA(block)', '1', 249230, 'fetch.cta_id_out']
[11277, 'incorrect_active_CTA(block)', '2', 249230, 'fetch.cta_id_out']
[11278, 'incorrect_active_CTA(block)', '2', 249230, 'fetch.cta_id_out']
[11279, 'incorrect_active_CTA(block)', '4', 249230, 'fetch.cta_id_out']
[11280, 'incorrect_active_CTA(block)', '8', 249230, 'fetch.cta_id_out']
[11281, 'incorrect_active_CTA(block)', '8', 249230, 'fetch.cta_id_out']
[11282, 'incorrect_active_line', '1', 249230, 'fetch.warp_lane_id_out']
[11283, 'incorrect_active_line', '1', 249230, 'fetch.warp_lane_id_out']
[11284, 'incorrect_active_line', '2', 249230, 'fetch.warp_lane_id_out']
[11285, 'incorrect_active_line', '2', 249230, 'fetch.warp_lane_id_out']
[11286, 'incorrect_active_threads', 'd088c1ce', 249230, 'fetch.current_mask_out']
[11286, 'incorrect_active_warp', '0a', 249230, 'fetch.warp_id_out']
[11287, 'incorrect_active_warp', '08', 249230, 'fetch.warp_id_out']
[11288, 'incorrect_active_warp', '08', 249230, 'fetch.warp_id_out']
[11289, 'incorrect_active_threads', '01360820', 249230, 'fetch.current_mask_out']
[11289, 'incorrect_active_warp', '05', 249230, 'fetch.warp_id_out']
[11290, 'incorrect_active_warp', '04', 249230, 'fetch.warp_id_out']
[11291, 'incorrect_active_warp', '04', 249230, 'fetch.warp_id_out']
[11292, 'incorrect_active_warp', '04', 249230, 'fetch.warp_id_out']
[11293, 'incorrect_active_warp', '02', 249230, 'fetch.warp_id_out']
[11294, 'incorrect_active_warp', '02', 249230, 'fetch.warp_id_out']
[11295, 'incorrect_active_warp', '02', 249230, 'fetch.warp_id_out']
[11296, 'incorrect_active_warp', '01', 249230, 'fetch.warp_id_out']
[11297, 'incorrect_active_warp', '01', 249230, 'fetch.warp_id_out']
[11298, 'incorrect_active_warp', '01', 249230, 'fetch.warp_id_out']
[11299, 'incorrect_active_warp', '10', 249230, 'fetch.warp_id_out']
[11300, 'incorrect_active_warp', '10', 249230, 'fetch.warp_id_out']
[11301, 'incorrect_active_warp', '10', 249230, 'fetch.warp_id_out']
[11302, 'incorrect_active_threads', '2e413611', 249230, 'fetch.current_mask_out']
[11302, 'incorrect_active_warp', '10', 249230, 'fetch.warp_id_out']
[11303, 'incorrect_active_threads', 'd163464e', 249230, 'fetch.current_mask_out']
[11303, 'incorrect_active_warp', '15', 249230, 'fetch.warp_id_out']
[11311, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11311, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11312, 'incorrect_active_warp', '1e', 249230, 'fetch.warp_id_out']
[11387, 'incorrect_active_threads', '2e9cb9b1', 249230, 'fetch.current_mask_out']
[11387, 'incorrect_active_warp', '0a', 249230, 'fetch.warp_id_out']
[11397, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11397, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11398, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11398, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11399, 'incorrect_active_warp', '1e', 249230, 'fetch.warp_id_out']
[11403, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11403, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11412, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11412, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11414, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11414, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11420, 'incorrect_active_threads', 'b0651098', 249230, 'fetch.current_mask_out']
[11420, 'incorrect_active_warp', '18', 249230, 'fetch.warp_id_out']
[11432, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11432, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11433, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11433, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11434, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11434, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11435, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11435, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
